# The count includes the diagonal cell (x,x).
# Ratios use exact integer arithmetic and are shown to 50 decimal places.
# "3,1 pattern" means gcd>1 blocks of lengths 3 and 1 alternate between single blue cells without end.
# combined_flag is "both" exactly when x_flag="between_primes" and pattern_flag="3,1 pattern".
# bot_boring__only=True: when True, only rows with at least one interesting flag are written.
column_x  non_blue  x_flag          pattern_flag  combined_flag                                        non_blue/total
    1249         1  prime           -             -              0.00080064051240992794235388310648518815052041633307
    1259         1  prime           -             -              0.00079428117553613979348689436060365369340746624305
    1277         1  prime           -             -              0.00078308535630383711824588880187940485512920908379
    1278       858  between_primes  -             -              0.67136150234741784037558685446009389671361502347418
    1279         1  prime           -             -              0.00078186082877247849882720875684128225175918686474
    1283         1  prime           -             -              0.00077942322681215900233826968043647700701480904131
    1289         1  prime           -             -              0.00077579519006982156710628394103956555469356089992
    1290       954  between_primes  -             -              0.73953488372093023255813953488372093023255813953488
    1291         1  prime           -             -              0.00077459333849728892331525948876839659178931061193
    1296       864  neither         3,1 pattern   -              0.66666666666666666666666666666666666666666666666667
    1297         1  prime           -             -              0.00077101002313030069390902081727062451811873554356
    1301         1  prime           -             -              0.00076863950807071483474250576479631053036126056879
    1302       942  between_primes  -             -              0.72350230414746543778801843317972350230414746543779
    1303         1  prime           -             -              0.00076745970836531082118188795088257866462010744436
    1307         1  prime           -             -              0.00076511094108645753634276970160673297628156082632
    1319         1  prime           -             -              0.00075815011372251705837755875663381349507202426080
    1320      1000  between_primes  -             -              0.75757575757575757575757575757575757575757575757576
    1321         1  prime           -             -              0.00075700227100681302043906131718395155185465556397
    1327         1  prime           -             -              0.00075357950263752825923134890730972117558402411454
    1361         1  prime           -             -              0.00073475385745775165319617927994121969140337986774
    1367         1  prime           -             -              0.00073152889539136795903438185808339429407461594733
    1373         1  prime           -             -              0.00072833211944646758922068463219227967953386744355
    1381         1  prime           -             -              0.00072411296162201303403330919623461259956553222303
    1399         1  prime           -             -              0.00071479628305932809149392423159399571122230164403
    1409         1  prime           -             -              0.00070972320794889992902767920511000709723207948900
    1423         1  prime           -             -              0.00070274068868587491215741391426563598032326071680
    1427         1  prime           -             -              0.00070077084793272599859845830413454800280308339173
    1428      1044  between_primes  -             -              0.73109243697478991596638655462184873949579831932773
    1429         1  prime           -             -              0.00069979006298110566829951014695591322603219034290
    1433         1  prime           -             -              0.00069783670621074668527564549895324494068387997209
    1439         1  prime           -             -              0.00069492703266157053509381514940931202223766504517
    1447         1  prime           -             -              0.00069108500345542501727712508638562543192812715964
    1451         1  prime           -             -              0.00068917987594762232942798070296347346657477601654
    1452      1012  between_primes  -             -              0.69696969696969696969696969696969696969696969696970
    1453         1  prime           -             -              0.00068823124569855471438403303509979353062629043359
    1458       972  neither         3,1 pattern   -              0.66666666666666666666666666666666666666666666666667
    1459         1  prime           -             -              0.00068540095956134338588074023303632625085675119945
    1471         1  prime           -             -              0.00067980965329707681849082256968048946295037389531
