# INCLUDE_DIAGONAL=False: The non_blue count excludes the diagonal cell (x,x).
# Ratios use exact integer arithmetic and are shown to 50 decimal places; total is column_x.
# "3,1 pattern" means gcd>1 blocks of lengths 3 and 1 alternate between single blue cells without end.
# combined_flag is "both" exactly when x_flag="between_primes" and pattern_flag="3,1 pattern".
# OUTPUT_MODE='between_primes': only rows with x_flag="between_primes" are written.
column_x  non_blue  x_flag          pattern_flag  combined_flag                                        non_blue/total
   10860      7979  between_primes  -             -              0.73471454880294659300184162062615101289134438305709
   10890      8249  between_primes  -             -              0.75748393021120293847566574839302112029384756657484
   10938      7293  between_primes  -             -              0.66675809105869445968184311574328030718595721338453
   11058      7601  between_primes  -             -              0.68737565563393018629046843913908482546572617109785
   11070      8189  between_primes  -             -              0.73974706413730803974706413730803974706413730803975
   11118      7661  between_primes  -             -              0.68906278107573304551178269472926785393056305090844
   11160      8279  between_primes  -             -              0.74184587813620071684587813620071684587813620071685
   11172      8147  between_primes  -             -              0.72923379878267096312209094163981382026494808449696
   11352      7991  between_primes  -             -              0.70392882311486962649753347427766032417195207892882
   11490      8433  between_primes  -             -              0.73394255874673629242819843342036553524804177545692
   11550      9149  between_primes  -             -              0.79212121212121212121212121212121212121212121212121
   11700      8819  between_primes  -             -              0.75376068376068376068376068376068376068376068376068
   11718      8477  between_primes  -             -              0.72341696535244922341696535244922341696535244922342
   11778      8177  between_primes  -             -              0.69426048565121412803532008830022075055187637969095
   11832      8247  between_primes  -             -              0.69700811359026369168356997971602434077079107505071
   11940      8771  between_primes  -             -              0.73458961474036850921273031825795644891122278056951
   11970      9377  between_primes  -             -              0.78337510442773600668337510442773600668337510442774
   12042      8045  between_primes  -             -              0.66807839229363893041023085866135193489453579139678
   12072      8055  between_primes  -             -              0.66724652087475149105367793240556660039761431411531
   12108      8075  between_primes  -             -              0.66691443673604228609184010571522960026428807400066
   12162      8109  between_primes  -             -              0.66674888998519980266403552047360631475086334484460
   12240      9167  between_primes  -             -              0.74893790849673202614379084967320261437908496732026
   12252      8171  between_primes  -             -              0.66691152464903689193601044727391446294482533463924
   12378      8253  between_primes  -             -              0.66674745516238487639360155113911778962675714978187
   12540      9659  between_primes  -             -              0.77025518341307814992025518341307814992025518341308
   12612      8411  between_primes  -             -              0.66690453536314620995876942594354582936885505867428
   12822      8549  between_primes  -             -              0.66674465761971611293090001559819060988925284666979
   12918      8613  between_primes  -             -              0.66674407803065490013934045517882025081281932187645
   13002      9081  between_primes  -             -              0.69843101061375173050299953853253345639132441162898
   13008      8687  between_primes  -             -              0.66781980319803198031980319803198031980319803198032
   13218      8813  between_primes  -             -              0.66674232107731880768648812225752761385988803147223
   13338      9449  between_primes  -             -              0.70842705053231369020842705053231369020842705053231
   13398     10037  between_primes  -             -              0.74914166293476638304224511121062845200776235258994
   13680     10223  between_primes  -             -              0.74729532163742690058479532163742690058479532163743
   13692      9803  between_primes  -             -              0.71596552731522056675430908559742915571136430032136
   13710     10061  between_primes  -             -              0.73384390955506929248723559445660102115244347191831
   13722      9149  between_primes  -             -              0.66673954234076665209153184666958169363066608366127
   13758      9173  between_primes  -             -              0.66673935164994912051170228230847506905073411833115
   13830     10149  between_primes  -             -              0.73383947939262472885032537960954446854663774403471
   13878      9269  between_primes  -             -              0.66789162703559590719123793053754143248306672431186
   13902      9941  between_primes  -             -              0.71507696734282837001870234498633290174075672565099
   13932      9395  between_primes  -             -              0.67434682744760264140109101349411426930806775768016
   13998      9333  between_primes  -             -              0.66673810544363480497213887698242606086583797685384
   14010     10281  between_primes  -             -              0.73383297644539614561027837259100642398286937901499
   14082      9389  between_primes  -             -              0.66673767930691663116034654168441982672915779008664
   14250     10649  between_primes  -             -              0.74729824561403508771929824561403508771929824561404
   14322     10721  between_primes  -             -              0.74856863566540985895824605502024856863566540985896
   14388     10067  between_primes  -             -              0.69968028912983041423408395885460105643591882123992
   14448     10415  between_primes  -             -              0.72086101882613510520487264673311184939091915836102
   14550     10709  between_primes  -             -              0.73601374570446735395189003436426116838487972508591
   14562      9713  between_primes  -             -              0.66701002609531657739321521768987776404340063178135
   14592      9983  between_primes  -             -              0.68414199561403508771929824561403508771929824561404
   14628     10051  between_primes  -             -              0.68710691823899371069182389937106918238993710691824
   14868     10691  between_primes  -             -              0.71906107075598601022329835889157923056228140973904
   15138     10265  between_primes  -             -              0.67809486061566917690579997357643017571673933148368
   15270     11205  between_primes  -             -              0.73379174852652259332023575638506876227897838899804
   15288     11255  between_primes  -             -              0.73619832548403976975405546834118262689691261119833
   15330     11873  between_primes  -             -              0.77449445531637312459230267449445531637312459230267
   15360     11263  between_primes  -             -              0.73326822916666666666666666666666666666666666666667
   15582     11213  between_primes  -             -              0.71961237325118726735977409831857271210370940829162
   15642     10961  between_primes  -             -              0.70074159314665643779567830200741593146656437795678
   15648     10463  between_primes  -             -              0.66864775051124744376278118609406952965235173824131
   15732     10979  between_primes  -             -              0.69787693872362064581744215611492499364352911263666
   15738     10697  between_primes  -             -              0.67969246409963146524336002033295209048163680264328
   15888     10607  between_primes  -             -              0.66761077542799597180261832829808660624370594159114
   15972     11131  between_primes  -             -              0.69690708740295517155021287252692211369897320310543
   16062     10709  between_primes  -             -              0.66672892541402066990412152907483501431951189142074
   16068     11171  between_primes  -             -              0.69523276076674134926562111028130445606173761513567
   16140     11851  between_primes  -             -              0.73426270136307311028500619578686493184634448574969
   16188     11147  between_primes  -             -              0.68859649122807017543859649122807017543859649122807
   16230     11909  between_primes  -             -              0.73376463339494762784966112138016019716574245224892
   16362     10961  between_primes  -             -              0.66990587947683657254614350323921281016990587947684
   16452     10979  between_primes  -             -              0.66733527838560661317772915147094578166788232433747
   16632     12311  between_primes  -             -              0.74019961519961519961519961519961519961519961519962
   16650     12329  between_primes  -             -              0.74048048048048048048048048048048048048048048048048
   16692     11603  between_primes  -             -              0.69512341241313203930026359932901988976755331895519
   16830     12989  between_primes  -             -              0.77177658942364824717765894236482471776589423648247
   16902     11285  between_primes  -             -              0.66767246479706543604307182581942965329546799195361
   16980     12467  between_primes  -             -              0.73421672555948174322732626619552414605418138987044
   17028     11987  between_primes  -             -              0.70395818651632605120977214000469814423302795395819
   17190     12629  between_primes  -             -              0.73467132053519488074461896451425247236765561372891
   17208     11495  between_primes  -             -              0.66800325430032543003254300325430032543003254300325
   17292     12091  between_primes  -             -              0.69922507517927365255609530418690724034235484617164
   17388     12635  between_primes  -             -              0.72665056360708534621578099838969404186795491143317
   17418     11613  between_primes  -             -              0.66672407853944195659662418188081295211849810540820
   17490     13329  between_primes  -             -              0.76209262435677530017152658662092624356775300171527
   17580     12907  between_primes  -             -              0.73418657565415244596131968145620022753128555176337
   17598     12581  between_primes  -             -              0.71491078531651324014092510512558245255142629844300
   17658     11825  between_primes  -             -              0.66966813908709933174764979046324612073847547853664
   17682     12641  between_primes  -             -              0.71490781585793462278022848094107001470421897975342
   17748     12371  between_primes  -             -              0.69703628577867928780707685372999774622492675231012
   17790     13053  between_primes  -             -              0.73372681281618887015177065767284991568296795952782
   17838     11897  between_primes  -             -              0.66694696714878349590761296109429308218410135665433
   17910     13157  between_primes  -             -              0.73461753210496929089893914014517029592406476828587
   17922     12209  between_primes  -             -              0.68122977346278317152103559870550161812297734627832
   17958     12197  between_primes  -             -              0.67919590154805657645617552065931618220291791959015
   17988     11995  between_primes  -             -              0.66683344451856793417834111629975539248387814098288
   18042     12281  between_primes  -             -              0.68068950227247533532867753020729409156412814543842
   18048     12159  between_primes  -             -              0.67370345744680851063829787234042553191489361702128
   18060     14027  between_primes  -             -              0.77668881506090808416389811738648947951273532668882
   18120     13319  between_primes  -             -              0.73504415011037527593818984547461368653421633554084
   18132     12091  between_primes  -             -              0.66683212000882417824840061769247738804323847341716
   18252     12635  between_primes  -             -              0.69225290379136532982686828840674994521148367302213
   18288     12239  between_primes  -             -              0.66923665791776027996500437445319335083114610673666
   18312     13127  between_primes  -             -              0.71685233726518130187854958497160332022717343818261
   18522     13229  between_primes  -             -              0.71423172443580606845912968361947953784688478566030
   18540     13643  between_primes  -             -              0.73586839266450916936353829557713052858683926645092
   18912     12639  between_primes  -             -              0.66830583756345177664974619289340101522842639593909
   18918     12617  between_primes  -             -              0.66693096521831060365789195475208795855798710223068
   19080     14087  between_primes  -             -              0.73831236897274633123689727463312368972746331236897
   19140     14659  between_primes  -             -              0.76588296760710553814002089864158829676071055381400
   19182     13109  between_primes  -             -              0.68340110520279428631008236888749869669481805859660
   19212     12811  between_primes  -             -              0.66682281907141369977097647303768478034561732250677
   19380     14771  between_primes  -             -              0.76217750257997936016511867905056759545923632610939
   19422     13517  between_primes  -             -              0.69596334054165379466584285861394295129234888271033
   19428     12955  between_primes  -             -              0.66682108297302861848877908173769816759316450483838
   19470     14829  between_primes  -             -              0.76163328197226502311248073959938366718027734976888
   19542     13029  between_primes  -             -              0.66671783850168867055572612833896223518575376112987
   19698     14153  between_primes  -             -              0.71849934003452127119504518225200527972382983043964
   19752     13175  between_primes  -             -              0.66702106115836371000405022276225192385581206966383
   19842     13229  between_primes  -             -              0.66671706481201491785102308235056949904243523838323
   19890     15281  between_primes  -             -              0.76827551533433886375062845651080945198592257415787
   19962     13313  between_primes  -             -              0.66691714257088468089369802624987476204789099288648
   19992     14615  between_primes  -             -              0.73104241696678671468587434973989595838335334133653
   20022     13581  between_primes  -             -              0.67830386574767755468984117470782139646388972130656
   20148     13811  between_primes  -             -              0.68547746674607901528687710939051022433988485209450
   20232     13511  between_primes  -             -              0.66780347963621984974298141557928034796362198497430
   20358     14309  between_primes  -             -              0.70286865114451321347873072011003045485804106493762
   20442     13629  between_primes  -             -              0.66671558555914294100381567361314939829762254182565
   20478     13653  between_primes  -             -              0.66671549956050395546440082039261646645180193378260
   20508     13675  between_primes  -             -              0.66681295104349522137702360054612834015993758533255
   20550     15109  between_primes  -             -              0.73523114355231143552311435523114355231143552311436
   20640     15263  between_primes  -             -              0.73948643410852713178294573643410852713178294573643
   20718     13817  between_primes  -             -              0.66690800270296360652572642146925378897576986195579
   20748     15563  between_primes  -             -              0.75009639483323693850009639483323693850009639483324
   20772     13859  between_primes  -             -              0.66719622568842672828808010783747352204891199691893
   20808     14279  between_primes  -             -              0.68622645136485966935793925413302575932333717800846
   20898     14093  between_primes  -             -              0.67437075318212269116661881519762656713561106325964
   20982     14549  between_primes  -             -              0.69340386998379563435325517109903727004098751310647
   21012     14483  between_primes  -             -              0.68927279649723967256805634875309347039786788501808
   21018     14297  between_primes  -             -              0.68022647254734037491673803406603863355219335807403
   21060     15875  between_primes  -             -              0.75379867046533713200379867046533713200379867046534
   21192     14135  between_primes  -             -              0.66699697999244998112495281238203095507738769346923
   21318     15557  between_primes  -             -              0.72975888920161365981799418331926071864152359508397
